order_item_id,order_id,product_id,quantity,unit_price,discount_pct,item_total
OI001894,O01164,P005,2,699,15,1188.3
OI001895,O01165,P028,2,249,0,498.0
OI001896,O01166,P004,2,649,15,1103.3
OI001897,O01166,P026,2,449,5,853.1
OI001898,O01167,P012,1,449,0,449.0
OI001899,O01168,P009,1,349,0,349.0
OI001900,O01169,P023,1,499,5,474.05
OI001901,O01170,P017,1,299,0,299.0
OI001902,O01171,P003,1,699,15,594.15
OI001903,O01171,P018,1,349,10,314.1
OI001904,O01172,P027,1,399,15,339.15
OI001905,O01172,P003,1,699,20,559.2
OI001906,O01173,P004,1,649,5,616.55
OI001907,O01174,P010,3,399,10,1077.3
OI001908,O01175,P013,2,399,10,718.2
OI001909,O01176,P024,2,799,5,1518.1
OI001910,O01176,P016,1,299,0,299.0
OI001911,O01177,P006,1,599,10,539.1
OI001912,O01178,P005,1,699,15,594.15
OI001913,O01178,P014,3,499,10,1347.3
OI001914,O01179,P015,2,449,10,808.2
OI001915,O01180,P018,1,349,10,314.1
OI001916,O01181,P004,1,649,0,649.0
OI001917,O01181,P001,1,549,15,466.65
OI001918,O01182,P004,2,649,5,1233.1
OI001919,O01183,P003,1,699,15,594.15
OI001920,O01183,P024,2,799,5,1518.1
OI001921,O01183,P006,1,599,10,539.1
OI001922,O01183,P008,1,799,10,719.1
OI001923,O01184,P008,1,799,10,719.1
OI001924,O01185,P027,1,399,10,359.1
OI001925,O01185,P003,1,699,10,629.1
OI001926,O01186,P008,1,799,5,759.05
OI001927,O01186,P028,1,249,5,236.55
OI001928,O01186,P002,1,599,5,569.05
OI001929,O01187,P012,1,449,0,449.0
OI001930,O01187,P025,2,599,15,1018.3
OI001931,O01188,P004,1,649,5,616.55
OI001932,O01188,P018,2,349,5,663.1
OI001933,O01189,P017,1,299,10,269.1
OI001934,O01190,P011,3,349,5,994.65
OI001935,O01190,P003,1,699,20,559.2
OI001936,O01190,P011,1,349,0,349.0
OI001937,O01191,P020,3,349,5,994.65
OI001938,O01191,P014,1,499,10,449.1
OI001939,O01191,P018,1,349,10,314.1
OI001940,O01192,P004,1,649,5,616.55
OI001941,O01192,P011,1,349,10,314.1
OI001942,O01192,P013,1,399,15,339.15
OI001943,O01193,P018,1,349,10,314.1
OI001944,O01194,P004,1,649,15,551.65
OI001945,O01195,P004,1,649,20,519.2
OI001946,O01196,P020,1,349,5,331.55
OI001947,O01196,P014,2,499,10,898.2
OI001948,O01197,P016,1,299,0,299.0
OI001949,O01197,P001,1,549,0,549.0
OI001950,O01198,P001,1,549,25,411.75
OI001951,O01199,P002,2,599,5,1138.1
OI001952,O01199,P028,1,249,10,224.1
OI001953,O01200,P003,3,699,20,1677.6
OI001954,O01201,P021,1,399,15,339.15
OI001955,O01202,P028,2,249,20,398.4
OI001956,O01203,P013,1,399,0,399.0
OI001957,O01203,P004,1,649,10,584.1
OI001958,O01204,P014,1,499,0,499.0
OI001959,O01204,P011,1,349,5,331.55
OI001960,O01205,P010,1,399,0,399.0
OI001961,O01206,P008,1,799,0,799.0
OI001962,O01207,P006,1,599,5,569.05
OI001963,O01208,P003,1,699,5,664.05
OI001964,O01208,P024,2,799,20,1278.4
OI001965,O01209,P011,1,349,10,314.1
OI001966,O01210,P006,1,599,20,479.2
OI001967,O01211,P021,1,399,15,339.15
OI001968,O01212,P016,1,299,5,284.05
OI001969,O01213,P017,2,299,10,538.2
OI001970,O01213,P017,1,299,5,284.05
OI001971,O01214,P023,1,499,15,424.15
OI001972,O01215,P016,2,299,10,538.2
OI001973,O01215,P024,1,799,15,679.15
OI001974,O01215,P011,2,349,0,698.0
OI001975,O01216,P005,1,699,20,559.2
OI001976,O01216,P021,1,399,5,379.05
OI001977,O01216,P011,2,349,10,628.2
OI001978,O01217,P024,1,799,5,759.05
OI001979,O01218,P011,1,349,10,314.1
OI001980,O01218,P028,1,249,5,236.55
OI001981,O01218,P014,3,499,10,1347.3
OI001982,O01218,P002,2,599,5,1138.1
OI001983,O01219,P016,1,299,5,284.05
OI001984,O01219,P018,1,349,20,279.2
OI001985,O01219,P011,1,349,5,331.55
OI001986,O01220,P002,2,599,10,1078.2
OI001987,O01220,P009,1,349,0,349.0
OI001988,O01220,P023,2,499,10,898.2
OI001989,O01221,P002,1,599,10,539.1
OI001990,O01222,P004,2,649,10,1168.2
OI001991,O01223,P001,1,549,10,494.1
OI001992,O01223,P004,1,649,10,584.1
OI001993,O01224,P014,1,499,10,449.1
OI001994,O01225,P004,1,649,20,519.2
OI001995,O01225,P025,1,599,5,569.05
OI001996,O01226,P025,1,599,15,509.15
OI001997,O01226,P002,2,599,0,1198.0
OI001998,O01226,P001,1,549,20,439.2
OI001999,O01227,P013,1,399,10,359.1
OI002000,O01228,P001,1,549,5,521.55
OI002001,O01228,P009,1,349,0,349.0
OI002002,O01229,P012,1,449,10,404.1
OI002003,O01229,P004,1,649,10,584.1
OI002004,O01229,P009,1,349,15,296.65
OI002005,O01230,P011,1,349,25,261.75
OI002006,O01231,P016,2,299,0,598.0
OI002007,O01231,P004,1,649,0,649.0
OI002008,O01231,P018,3,349,10,942.3
OI002009,O01232,P025,2,599,10,1078.2
OI002010,O01232,P027,2,399,10,718.2
OI002011,O01232,P016,1,299,15,254.15
OI002012,O01232,P004,1,649,20,519.2
OI002013,O01233,P006,1,599,0,599.0
OI002014,O01234,P028,1,249,0,249.0
OI002015,O01235,P006,1,599,20,479.2
OI002016,O01235,P001,1,549,5,521.55
OI002017,O01236,P016,1,299,15,254.15
OI002018,O01237,P028,1,249,20,199.2
OI002019,O01237,P010,1,399,10,359.1
OI002020,O01237,P026,1,449,20,359.2
OI002021,O01238,P011,1,349,10,314.1
OI002022,O01239,P011,1,349,10,314.1
OI002023,O01240,P008,1,799,10,719.1
OI002024,O01240,P027,1,399,20,319.2
OI002025,O01241,P018,1,349,15,296.65
OI002026,O01241,P004,2,649,15,1103.3
OI002027,O01242,P004,1,649,15,551.65
OI002028,O01243,P028,2,249,20,398.4
OI002029,O01244,P001,2,549,10,988.2
OI002030,O01245,P014,1,499,15,424.15
OI002031,O01246,P016,2,299,0,598.0
OI002032,O01247,P028,1,249,0,249.0
OI002033,O01247,P006,1,599,15,509.15
OI002034,O01247,P026,1,449,5,426.55
OI002035,O01247,P017,1,299,20,239.2
OI002036,O01248,P013,1,399,0,399.0
OI002037,O01248,P001,1,549,0,549.0
OI002038,O01249,P014,1,499,20,399.2
OI002039,O01249,P011,2,349,15,593.3
OI002040,O01249,P006,2,599,10,1078.2
OI002041,O01250,P014,1,499,15,424.15
OI002042,O01250,P015,1,449,20,359.2
